Motion detected in 284 frames
Frame 1: 1 objects detected
  Object 1: x=0, y=741, width=500, height=90
  Object 2: x=349, y=379, width=53, height=16
  Object 3: x=363, y=43, width=27, height=31
  Object 4: x=21, y=26, width=28, height=26
  Object 5: x=344, y=0, width=43, height=28
  Object 6: x=0, y=0, width=500, height=369
Frame 77: 6 objects detected
  Object 1: x=0, y=742, width=500, height=89
  Object 2: x=348, y=379, width=54, height=16
  Object 3: x=363, y=42, width=27, height=32
  Object 4: x=21, y=26, width=27, height=27
  Object 5: x=343, y=0, width=44, height=28
  Object 6: x=0, y=0, width=500, height=369
Frame 78: 7 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=151, y=392, width=48, height=16
  Object 3: x=347, y=378, width=55, height=17
  Object 4: x=362, y=42, width=29, height=32
  Object 5: x=0, y=26, width=48, height=36
  Object 6: x=343, y=0, width=45, height=28
  Object 7: x=0, y=0, width=500, height=369
Frame 79: 6 objects detected
  Object 1: x=0, y=740, width=500, height=91
  Object 2: x=150, y=392, width=48, height=16
  Object 3: x=347, y=378, width=55, height=16
  Object 4: x=361, y=41, width=32, height=33
  Object 5: x=0, y=26, width=47, height=36
  Object 6: x=0, y=0, width=500, height=368
Frame 80: 3 objects detected
  Object 1: x=0, y=740, width=500, height=92
  Object 2: x=346, y=378, width=55, height=16
  Object 3: x=0, y=0, width=500, height=368
Frame 81: 5 objects detected
  Object 1: x=128, y=757, width=24, height=33
  Object 2: x=0, y=739, width=500, height=93
  Object 3: x=150, y=391, width=48, height=16
  Object 4: x=346, y=378, width=55, height=16
  Object 5: x=0, y=0, width=500, height=368
Frame 82: 5 objects detected
  Object 1: x=128, y=757, width=24, height=34
  Object 2: x=0, y=739, width=500, height=93
  Object 3: x=150, y=391, width=48, height=16
  Object 4: x=346, y=377, width=55, height=17
  Object 5: x=0, y=0, width=500, height=369
Frame 83: 5 objects detected
  Object 1: x=128, y=756, width=24, height=35
  Object 2: x=0, y=737, width=500, height=95
  Object 3: x=150, y=391, width=47, height=16
  Object 4: x=346, y=377, width=54, height=16
  Object 5: x=0, y=0, width=500, height=369
Frame 84: 6 objects detected
  Object 1: x=128, y=755, width=24, height=35
  Object 2: x=0, y=738, width=500, height=94
  Object 3: x=429, y=623, width=32, height=37
  Object 4: x=149, y=391, width=48, height=17
  Object 5: x=345, y=377, width=56, height=16
  Object 6: x=0, y=0, width=500, height=369
Frame 85: 8 objects detected
  Object 1: x=128, y=755, width=24, height=35
  Object 2: x=0, y=738, width=500, height=94
  Object 3: x=429, y=623, width=33, height=37
  Object 4: x=149, y=391, width=48, height=17
  Object 5: x=345, y=377, width=56, height=16
  Object 6: x=0, y=64, width=60, height=113
  Object 7: x=342, y=0, width=46, height=25
  Object 8: x=0, y=0, width=500, height=369
Frame 86: 7 objects detected
  Object 1: x=127, y=754, width=25, height=36
  Object 2: x=0, y=737, width=500, height=95
  Object 3: x=429, y=622, width=33, height=38
  Object 4: x=149, y=390, width=48, height=18
  Object 5: x=345, y=376, width=56, height=17
  Object 6: x=0, y=63, width=61, height=115
  Object 7: x=0, y=0, width=500, height=369
Frame 87: 7 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=33, height=38
  Object 3: x=149, y=390, width=48, height=18
  Object 4: x=345, y=376, width=56, height=17
  Object 5: x=0, y=63, width=61, height=115
  Object 6: x=342, y=0, width=45, height=25
  Object 7: x=0, y=0, width=500, height=369
Frame 88: 7 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=33, height=38
  Object 3: x=149, y=390, width=48, height=18
  Object 4: x=344, y=376, width=57, height=16
  Object 5: x=0, y=63, width=60, height=115
  Object 6: x=342, y=0, width=45, height=24
  Object 7: x=0, y=0, width=500, height=369
Frame 89: 6 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=32, height=38
  Object 3: x=149, y=390, width=50, height=17
  Object 4: x=344, y=375, width=56, height=17
  Object 5: x=341, y=0, width=45, height=24
  Object 6: x=0, y=0, width=500, height=369
Frame 90: 6 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=32, height=38
  Object 3: x=149, y=390, width=50, height=17
  Object 4: x=344, y=375, width=56, height=17
  Object 5: x=340, y=0, width=46, height=24
  Object 6: x=0, y=0, width=500, height=368
Frame 91: 6 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=32, height=38
  Object 3: x=149, y=390, width=49, height=17
  Object 4: x=344, y=375, width=56, height=17
  Object 5: x=341, y=0, width=45, height=24
  Object 6: x=0, y=0, width=500, height=369
Frame 92: 7 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=149, y=389, width=49, height=19
  Object 3: x=344, y=375, width=56, height=17
  Object 4: x=281, y=53, width=67, height=47
  Object 5: x=0, y=30, width=55, height=40
  Object 6: x=341, y=0, width=45, height=23
  Object 7: x=0, y=0, width=500, height=369
Frame 93: 6 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=148, y=389, width=49, height=18
  Object 3: x=343, y=375, width=57, height=17
  Object 4: x=0, y=29, width=55, height=40
  Object 5: x=340, y=0, width=46, height=23
  Object 6: x=0, y=0, width=500, height=369
Frame 94: 8 objects detected
  Object 1: x=0, y=737, width=500, height=95
  Object 2: x=429, y=622, width=32, height=38
  Object 3: x=148, y=389, width=49, height=18
  Object 4: x=343, y=375, width=56, height=17
  Object 5: x=281, y=53, width=67, height=47
  Object 6: x=0, y=29, width=55, height=39
  Object 7: x=340, y=0, width=45, height=24
  Object 8: x=0, y=0, width=500, height=369
Frame 95: 9 objects detected
  Object 1: x=0, y=736, width=500, height=96
  Object 2: x=429, y=622, width=32, height=38
  Object 3: x=148, y=389, width=49, height=18
  Object 4: x=343, y=374, width=56, height=18
  Object 5: x=283, y=53, width=65, height=47
  Object 6: x=0, y=29, width=54, height=39
  Object 7: x=469, y=0, width=31, height=58
  Object 8: x=340, y=0, width=44, height=23
  Object 9: x=0, y=0, width=500, height=369
Frame 96: 7 objects detected
  Object 1: x=0, y=736, width=500, height=96
  Object 2: x=148, y=389, width=49, height=18
  Object 3: x=343, y=374, width=56, height=18
  Object 4: x=283, y=53, width=65, height=46
  Object 5: x=0, y=29, width=54, height=39
  Object 6: x=469, y=0, width=31, height=57
  Object 7: x=0, y=0, width=500, height=369
Frame 97: 9 objects detected
  Object 1: x=0, y=736, width=500, height=96
  Object 2: x=116, y=712, width=58, height=15
  Object 3: x=436, y=689, width=32, height=53
  Object 4: x=147, y=388, width=50, height=19
  Object 5: x=332, y=374, width=67, height=17
  Object 6: x=283, y=53, width=65, height=46
  Object 7: x=0, y=29, width=55, height=38
  Object 8: x=469, y=0, width=31, height=57
  Object 9: x=0, y=0, width=500, height=369
Frame 98: 8 objects detected
  Object 1: x=0, y=736, width=500, height=96
  Object 2: x=116, y=712, width=58, height=15
  Object 3: x=147, y=388, width=50, height=19
  Object 4: x=333, y=374, width=66, height=17
  Object 5: x=283, y=53, width=66, height=46
  Object 6: x=0, y=30, width=54, height=37
  Object 7: x=469, y=12, width=31, height=43
  Object 8: x=0, y=0, width=500, height=369
Frame 99: 8 objects detected
  Object 1: x=0, y=736, width=500, height=95
  Object 2: x=436, y=689, width=32, height=52
  Object 3: x=147, y=388, width=50, height=18
  Object 4: x=334, y=374, width=65, height=17
  Object 5: x=283, y=54, width=65, height=45
  Object 6: x=0, y=29, width=55, height=37
  Object 7: x=469, y=12, width=31, height=43
  Object 8: x=0, y=0, width=500, height=369
Frame 100: 7 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=147, y=388, width=49, height=19
  Object 3: x=333, y=374, width=66, height=17
  Object 4: x=283, y=54, width=65, height=46
  Object 5: x=0, y=29, width=54, height=37
  Object 6: x=469, y=0, width=31, height=55
  Object 7: x=0, y=0, width=500, height=369
Frame 101: 6 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=147, y=387, width=49, height=19
  Object 3: x=342, y=374, width=58, height=17
  Object 4: x=284, y=53, width=65, height=47
  Object 5: x=469, y=13, width=31, height=42
  Object 6: x=0, y=0, width=500, height=369
Frame 102: 8 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=435, y=689, width=33, height=51
  Object 3: x=147, y=387, width=49, height=19
  Object 4: x=334, y=374, width=66, height=17
  Object 5: x=0, y=101, width=60, height=87
  Object 6: x=284, y=53, width=65, height=47
  Object 7: x=469, y=17, width=31, height=38
  Object 8: x=0, y=0, width=500, height=369
Frame 103: 7 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=435, y=689, width=33, height=51
  Object 3: x=147, y=387, width=48, height=19
  Object 4: x=342, y=374, width=58, height=16
  Object 5: x=284, y=53, width=65, height=47
  Object 6: x=469, y=0, width=31, height=54
  Object 7: x=0, y=0, width=500, height=369
Frame 104: 8 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=435, y=689, width=33, height=49
  Object 3: x=147, y=387, width=48, height=19
  Object 4: x=334, y=373, width=66, height=18
  Object 5: x=0, y=102, width=60, height=76
  Object 6: x=284, y=53, width=66, height=47
  Object 7: x=469, y=0, width=31, height=54
  Object 8: x=0, y=0, width=500, height=369
Frame 105: 8 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=434, y=688, width=34, height=49
  Object 3: x=147, y=387, width=48, height=19
  Object 4: x=341, y=373, width=58, height=18
  Object 5: x=0, y=102, width=60, height=76
  Object 6: x=284, y=53, width=66, height=47
  Object 7: x=469, y=0, width=31, height=54
  Object 8: x=0, y=0, width=500, height=369
Frame 106: 8 objects detected
  Object 1: x=0, y=735, width=500, height=96
  Object 2: x=434, y=688, width=34, height=48
  Object 3: x=147, y=387, width=47, height=19
  Object 4: x=334, y=373, width=65, height=18
  Object 5: x=0, y=102, width=60, height=76
  Object 6: x=284, y=53, width=66, height=47
  Object 7: x=469, y=0, width=31, height=54
  Object 8: x=0, y=0, width=500, height=369
Frame 107: 8 objects detected
  Object 1: x=0, y=735, width=500, height=104
  Object 2: x=434, y=688, width=34, height=48
  Object 3: x=147, y=387, width=47, height=19
  Object 4: x=341, y=373, width=58, height=17
  Object 5: x=0, y=103, width=60, height=76
  Object 6: x=259, y=28, width=87, height=26
  Object 7: x=469, y=0, width=31, height=54
  Object 8: x=0, y=0, width=500, height=369
Frame 108: 8 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=434, y=688, width=34, height=48
  Object 3: x=147, y=387, width=47, height=19
  Object 4: x=341, y=373, width=58, height=17
  Object 5: x=0, y=103, width=60, height=75
  Object 6: x=259, y=28, width=87, height=26
  Object 7: x=469, y=15, width=31, height=38
  Object 8: x=0, y=0, width=500, height=369
Frame 109: 8 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=435, y=688, width=33, height=48
  Object 3: x=147, y=387, width=46, height=19
  Object 4: x=341, y=373, width=58, height=17
  Object 5: x=0, y=104, width=59, height=75
  Object 6: x=259, y=21, width=87, height=33
  Object 7: x=469, y=15, width=31, height=38
  Object 8: x=0, y=0, width=500, height=369
Frame 110: 9 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=346, y=713, width=28, height=37
  Object 3: x=435, y=688, width=33, height=48
  Object 4: x=146, y=386, width=49, height=20
  Object 5: x=341, y=373, width=58, height=17
  Object 6: x=0, y=104, width=59, height=74
  Object 7: x=260, y=21, width=86, height=33
  Object 8: x=469, y=16, width=31, height=37
  Object 9: x=0, y=0, width=500, height=369
Frame 111: 8 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=346, y=713, width=28, height=37
  Object 3: x=434, y=688, width=34, height=47
  Object 4: x=146, y=386, width=49, height=20
  Object 5: x=340, y=372, width=59, height=18
  Object 6: x=0, y=103, width=59, height=76
  Object 7: x=469, y=15, width=31, height=37
  Object 8: x=0, y=0, width=500, height=369
Frame 112: 9 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=434, y=688, width=34, height=47
  Object 3: x=146, y=386, width=48, height=20
  Object 4: x=340, y=372, width=59, height=18
  Object 5: x=0, y=103, width=59, height=76
  Object 6: x=285, y=70, width=27, height=31
  Object 7: x=259, y=22, width=146, height=69
  Object 8: x=468, y=0, width=32, height=52
  Object 9: x=0, y=0, width=500, height=369
Frame 113: 9 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=434, y=688, width=34, height=47
  Object 3: x=146, y=386, width=48, height=20
  Object 4: x=340, y=372, width=58, height=18
  Object 5: x=0, y=96, width=59, height=83
  Object 6: x=285, y=70, width=27, height=31
  Object 7: x=259, y=26, width=146, height=65
  Object 8: x=468, y=0, width=32, height=52
  Object 9: x=0, y=0, width=500, height=368
Frame 114: 9 objects detected
  Object 1: x=0, y=734, width=500, height=105
  Object 2: x=434, y=687, width=34, height=48
  Object 3: x=145, y=386, width=48, height=19
  Object 4: x=340, y=372, width=58, height=17
  Object 5: x=0, y=104, width=59, height=75
  Object 6: x=285, y=70, width=27, height=31
  Object 7: x=260, y=22, width=144, height=69
  Object 8: x=468, y=0, width=32, height=52
  Object 9: x=0, y=0, width=500, height=368
Frame 115: 9 objects detected
  Object 1: x=0, y=733, width=500, height=106
  Object 2: x=433, y=687, width=35, height=48
  Object 3: x=145, y=386, width=48, height=19
  Object 4: x=339, y=372, width=59, height=17
  Object 5: x=0, y=190, width=53, height=46
  Object 6: x=0, y=104, width=59, height=75
  Object 7: x=259, y=22, width=146, height=69
  Object 8: x=468, y=0, width=32, height=52
  Object 9: x=0, y=0, width=500, height=368
Frame 116: 9 objects detected
  Object 1: x=0, y=733, width=500, height=106
  Object 2: x=433, y=687, width=35, height=47
  Object 3: x=145, y=386, width=47, height=19
  Object 4: x=339, y=372, width=58, height=17
  Object 5: x=70, y=163, width=23, height=37
  Object 6: x=0, y=104, width=58, height=75
  Object 7: x=260, y=26, width=144, height=64
  Object 8: x=468, y=0, width=32, height=52
  Object 9: x=0, y=0, width=500, height=368
Frame 117: 8 objects detected
  Object 1: x=0, y=725, width=500, height=115
  Object 2: x=433, y=688, width=35, height=46
  Object 3: x=145, y=386, width=47, height=19
  Object 4: x=338, y=371, width=59, height=18
  Object 5: x=0, y=105, width=58, height=74
  Object 6: x=285, y=70, width=26, height=32
  Object 7: x=468, y=0, width=32, height=51
  Object 8: x=0, y=0, width=500, height=368
Frame 118: 8 objects detected
  Object 1: x=0, y=725, width=500, height=115
  Object 2: x=433, y=688, width=35, height=46
  Object 3: x=145, y=386, width=47, height=19
  Object 4: x=338, y=371, width=58, height=18
  Object 5: x=0, y=104, width=58, height=75
  Object 6: x=285, y=70, width=26, height=32
  Object 7: x=468, y=0, width=32, height=52
  Object 8: x=0, y=0, width=500, height=368
Frame 119: 8 objects detected
  Object 1: x=0, y=722, width=500, height=118
  Object 2: x=432, y=688, width=36, height=46
  Object 3: x=145, y=386, width=46, height=19
  Object 4: x=338, y=371, width=58, height=17
  Object 5: x=0, y=103, width=58, height=76
  Object 6: x=285, y=70, width=26, height=32
  Object 7: x=468, y=0, width=32, height=51
  Object 8: x=0, y=0, width=500, height=368
Frame 120: 9 objects detected
  Object 1: x=0, y=722, width=500, height=118
  Object 2: x=432, y=688, width=36, height=46
  Object 3: x=145, y=385, width=46, height=20
  Object 4: x=338, y=371, width=57, height=17
  Object 5: x=0, y=101, width=58, height=78
  Object 6: x=285, y=70, width=25, height=32
  Object 7: x=0, y=27, width=49, height=74
  Object 8: x=468, y=0, width=32, height=51
  Object 9: x=0, y=0, width=500, height=368
Frame 121: 8 objects detected
  Object 1: x=0, y=725, width=500, height=115
  Object 2: x=432, y=689, width=44, height=45
  Object 3: x=146, y=385, width=44, height=20
  Object 4: x=337, y=371, width=58, height=17
  Object 5: x=0, y=102, width=58, height=77
  Object 6: x=0, y=28, width=49, height=72
  Object 7: x=468, y=0, width=32, height=51
  Object 8: x=0, y=0, width=500, height=368
Frame 122: 9 objects detected
  Object 1: x=0, y=724, width=500, height=116
  Object 2: x=432, y=689, width=36, height=44
  Object 3: x=146, y=385, width=43, height=20
  Object 4: x=337, y=371, width=59, height=16
  Object 5: x=0, y=102, width=58, height=77
  Object 6: x=285, y=70, width=25, height=33
  Object 7: x=0, y=27, width=48, height=73
  Object 8: x=468, y=0, width=32, height=50
  Object 9: x=0, y=0, width=500, height=368
Frame 123: 9 objects detected
  Object 1: x=0, y=723, width=500, height=117
  Object 2: x=432, y=690, width=37, height=43
  Object 3: x=146, y=385, width=42, height=19
  Object 4: x=336, y=371, width=60, height=16
  Object 5: x=69, y=165, width=23, height=34
  Object 6: x=0, y=102, width=58, height=77
  Object 7: x=0, y=27, width=48, height=73
  Object 8: x=468, y=0, width=32, height=50
  Object 9: x=0, y=0, width=500, height=368
Frame 124: 9 objects detected
  Object 1: x=0, y=724, width=500, height=116
  Object 2: x=432, y=691, width=37, height=42
  Object 3: x=145, y=385, width=44, height=19
  Object 4: x=333, y=370, width=62, height=18
  Object 5: x=0, y=102, width=58, height=77
  Object 6: x=285, y=70, width=25, height=33
  Object 7: x=0, y=27, width=48, height=72
  Object 8: x=468, y=0, width=32, height=50
  Object 9: x=0, y=0, width=500, height=368
Frame 125: 13 objects detected
  Object 1: x=0, y=724, width=500, height=116
  Object 2: x=432, y=691, width=37, height=42
  Object 3: x=385, y=652, width=29, height=42
  Object 4: x=76, y=386, width=40, height=18
  Object 5: x=145, y=385, width=43, height=19
  Object 6: x=334, y=370, width=60, height=17
  Object 7: x=69, y=165, width=23, height=33
  Object 8: x=0, y=102, width=58, height=77
  Object 9: x=271, y=69, width=39, height=45
  Object 10: x=259, y=25, width=61, height=30
  Object 11: x=0, y=19, width=48, height=80
  Object 12: x=468, y=0, width=32, height=50
  Object 13: x=0, y=0, width=500, height=368
Frame 126: 12 objects detected
  Object 1: x=0, y=723, width=500, height=117
  Object 2: x=432, y=692, width=37, height=41
  Object 3: x=385, y=652, width=29, height=42
  Object 4: x=76, y=386, width=40, height=17
  Object 5: x=146, y=384, width=41, height=20
  Object 6: x=333, y=370, width=61, height=17
  Object 7: x=0, y=101, width=58, height=78
  Object 8: x=271, y=69, width=39, height=45
  Object 9: x=0, y=26, width=47, height=73
  Object 10: x=259, y=24, width=61, height=30
  Object 11: x=468, y=0, width=32, height=49
  Object 12: x=0, y=0, width=500, height=368
Frame 127: 11 objects detected
  Object 1: x=0, y=723, width=500, height=117
  Object 2: x=432, y=693, width=37, height=40
  Object 3: x=385, y=652, width=29, height=42
  Object 4: x=76, y=386, width=39, height=17
  Object 5: x=146, y=385, width=41, height=19
  Object 6: x=333, y=370, width=61, height=18
  Object 7: x=0, y=100, width=58, height=79
  Object 8: x=0, y=26, width=47, height=72
  Object 9: x=259, y=24, width=61, height=30
  Object 10: x=467, y=0, width=33, height=49
  Object 11: x=0, y=0, width=500, height=368
Frame 128: 11 objects detected
  Object 1: x=0, y=729, width=500, height=111
  Object 2: x=432, y=692, width=37, height=41
  Object 3: x=382, y=666, width=26, height=46
  Object 4: x=75, y=386, width=40, height=17
  Object 5: x=143, y=384, width=44, height=20
  Object 6: x=332, y=369, width=61, height=18
  Object 7: x=69, y=165, width=23, height=32
  Object 8: x=0, y=102, width=58, height=77
  Object 9: x=258, y=24, width=62, height=30
  Object 10: x=468, y=0, width=32, height=49
  Object 11: x=0, y=0, width=500, height=368
Frame 129: 11 objects detected
  Object 1: x=0, y=721, width=500, height=119
  Object 2: x=432, y=692, width=37, height=41
  Object 3: x=382, y=666, width=25, height=46
  Object 4: x=75, y=385, width=40, height=18
  Object 5: x=141, y=384, width=44, height=20
  Object 6: x=332, y=369, width=61, height=18
  Object 7: x=68, y=164, width=24, height=33
  Object 8: x=0, y=101, width=58, height=78
  Object 9: x=258, y=23, width=62, height=31
  Object 10: x=468, y=0, width=32, height=48
  Object 11: x=0, y=0, width=500, height=368
Frame 130: 10 objects detected
  Object 1: x=0, y=706, width=500, height=134
  Object 2: x=381, y=666, width=26, height=46
  Object 3: x=75, y=385, width=40, height=18
  Object 4: x=141, y=384, width=48, height=19
  Object 5: x=332, y=369, width=62, height=18
  Object 6: x=67, y=164, width=26, height=33
  Object 7: x=0, y=101, width=58, height=78
  Object 8: x=244, y=23, width=76, height=29
  Object 9: x=472, y=0, width=28, height=48
  Object 10: x=0, y=0, width=500, height=368
Frame 131: 9 objects detected
  Object 1: x=0, y=706, width=500, height=134
  Object 2: x=381, y=652, width=32, height=59
  Object 3: x=75, y=385, width=40, height=18
  Object 4: x=141, y=383, width=48, height=20
  Object 5: x=332, y=369, width=61, height=17
  Object 6: x=0, y=101, width=58, height=78
  Object 7: x=249, y=23, width=71, height=29
  Object 8: x=472, y=0, width=28, height=47
  Object 9: x=0, y=0, width=500, height=368
Frame 132: 10 objects detected
  Object 1: x=0, y=706, width=500, height=134
  Object 2: x=381, y=652, width=32, height=59
  Object 3: x=75, y=385, width=40, height=18
  Object 4: x=141, y=384, width=47, height=19
  Object 5: x=331, y=368, width=61, height=19
  Object 6: x=66, y=164, width=27, height=32
  Object 7: x=0, y=101, width=58, height=78
  Object 8: x=246, y=23, width=74, height=28
  Object 9: x=471, y=0, width=29, height=46
  Object 10: x=0, y=0, width=500, height=368
Frame 133: 11 objects detected
  Object 1: x=0, y=706, width=500, height=134
  Object 2: x=381, y=652, width=33, height=59
  Object 3: x=74, y=385, width=40, height=17
  Object 4: x=140, y=384, width=47, height=19
  Object 5: x=331, y=368, width=61, height=18
  Object 6: x=0, y=101, width=58, height=78
  Object 7: x=43, y=60, width=34, height=41
  Object 8: x=0, y=30, width=43, height=66
  Object 9: x=246, y=23, width=74, height=28
  Object 10: x=469, y=0, width=31, height=45
  Object 11: x=0, y=0, width=500, height=368
Frame 134: 9 objects detected
  Object 1: x=0, y=717, width=500, height=123
  Object 2: x=381, y=652, width=32, height=59
  Object 3: x=74, y=385, width=40, height=17
  Object 4: x=140, y=383, width=47, height=20
  Object 5: x=331, y=368, width=61, height=18
  Object 6: x=0, y=101, width=41, height=63
  Object 7: x=246, y=22, width=74, height=29
  Object 8: x=469, y=0, width=31, height=21
  Object 9: x=0, y=0, width=500, height=368
Frame 135: 10 objects detected
  Object 1: x=0, y=690, width=500, height=150
  Object 2: x=380, y=652, width=34, height=59
  Object 3: x=74, y=384, width=40, height=18
  Object 4: x=140, y=383, width=46, height=20
  Object 5: x=331, y=368, width=61, height=18
  Object 6: x=0, y=100, width=41, height=64
  Object 7: x=0, y=15, width=77, height=85
  Object 8: x=246, y=2, width=74, height=49
  Object 9: x=470, y=0, width=30, height=44
  Object 10: x=0, y=0, width=500, height=368
Frame 136: 9 objects detected
  Object 1: x=0, y=688, width=500, height=152
  Object 2: x=380, y=652, width=34, height=59
  Object 3: x=74, y=384, width=40, height=18
  Object 4: x=139, y=383, width=46, height=20
  Object 5: x=331, y=368, width=60, height=18
  Object 6: x=0, y=100, width=41, height=64
  Object 7: x=246, y=21, width=74, height=30
  Object 8: x=470, y=0, width=30, height=44
  Object 9: x=0, y=0, width=500, height=368
Frame 137: 11 objects detected
  Object 1: x=307, y=690, width=35, height=26
  Object 2: x=0, y=687, width=500, height=153
  Object 3: x=380, y=652, width=33, height=59
  Object 4: x=74, y=384, width=40, height=18
  Object 5: x=139, y=383, width=46, height=20
  Object 6: x=331, y=368, width=59, height=18
  Object 7: x=0, y=100, width=41, height=64
  Object 8: x=246, y=20, width=74, height=31
  Object 9: x=324, y=18, width=36, height=35
  Object 10: x=469, y=0, width=31, height=44
  Object 11: x=0, y=0, width=500, height=368
Frame 138: 9 objects detected
  Object 1: x=0, y=717, width=500, height=123
  Object 2: x=380, y=652, width=33, height=59
  Object 3: x=73, y=384, width=40, height=18
  Object 4: x=139, y=383, width=46, height=20
  Object 5: x=331, y=367, width=59, height=18
  Object 6: x=0, y=101, width=39, height=63
  Object 7: x=246, y=20, width=73, height=30
  Object 8: x=469, y=0, width=31, height=43
  Object 9: x=0, y=0, width=500, height=368
Frame 139: 9 objects detected
  Object 1: x=0, y=686, width=500, height=154
  Object 2: x=380, y=652, width=34, height=59
  Object 3: x=73, y=384, width=40, height=19
  Object 4: x=139, y=383, width=45, height=20
  Object 5: x=331, y=367, width=59, height=18
  Object 6: x=0, y=101, width=35, height=63
  Object 7: x=246, y=20, width=74, height=30
  Object 8: x=469, y=0, width=31, height=43
  Object 9: x=0, y=0, width=500, height=368
Frame 140: 11 objects detected
  Object 1: x=0, y=680, width=500, height=160
  Object 2: x=380, y=652, width=34, height=59
  Object 3: x=73, y=384, width=39, height=19
  Object 4: x=139, y=383, width=45, height=20
  Object 5: x=330, y=367, width=60, height=18
  Object 6: x=0, y=101, width=35, height=63
  Object 7: x=246, y=20, width=73, height=30
  Object 8: x=324, y=18, width=35, height=37
  Object 9: x=469, y=0, width=31, height=43
  Object 10: x=0, y=0, width=500, height=368
  Object 11: x=6, y=0, width=39, height=30
Frame 141: 10 objects detected
  Object 1: x=0, y=680, width=500, height=160
  Object 2: x=307, y=675, width=34, height=40
  Object 3: x=380, y=652, width=33, height=58
  Object 4: x=73, y=384, width=40, height=18
  Object 5: x=139, y=383, width=45, height=20
  Object 6: x=330, y=367, width=60, height=18
  Object 7: x=0, y=101, width=35, height=63
  Object 8: x=246, y=12, width=73, height=38
  Object 9: x=469, y=0, width=31, height=42
  Object 10: x=0, y=0, width=500, height=368
Frame 142: 9 objects detected
  Object 1: x=0, y=689, width=500, height=151
  Object 2: x=307, y=675, width=34, height=40
  Object 3: x=380, y=652, width=33, height=58
  Object 4: x=73, y=384, width=40, height=18
  Object 5: x=139, y=383, width=45, height=20
  Object 6: x=330, y=367, width=59, height=18
  Object 7: x=0, y=101, width=35, height=63
  Object 8: x=246, y=12, width=73, height=37
  Object 9: x=0, y=0, width=500, height=367
Frame 143: 11 objects detected
  Object 1: x=0, y=719, width=500, height=121
  Object 2: x=423, y=689, width=32, height=46
  Object 3: x=307, y=675, width=34, height=40
  Object 4: x=380, y=652, width=33, height=58
  Object 5: x=73, y=384, width=40, height=18
  Object 6: x=139, y=383, width=45, height=20
  Object 7: x=330, y=367, width=59, height=18
  Object 8: x=0, y=102, width=35, height=61
  Object 9: x=324, y=18, width=35, height=36
  Object 10: x=246, y=12, width=73, height=37
  Object 11: x=0, y=0, width=500, height=367
Frame 144: 10 objects detected
  Object 1: x=0, y=719, width=500, height=121
  Object 2: x=423, y=689, width=32, height=46
  Object 3: x=307, y=675, width=34, height=40
  Object 4: x=380, y=652, width=33, height=58
  Object 5: x=73, y=384, width=39, height=18
  Object 6: x=329, y=366, width=60, height=18
  Object 7: x=0, y=102, width=35, height=61
  Object 8: x=323, y=22, width=36, height=32
  Object 9: x=246, y=12, width=73, height=31
  Object 10: x=0, y=0, width=500, height=367
Frame 145: 9 objects detected
  Object 1: x=0, y=719, width=500, height=121
  Object 2: x=423, y=689, width=32, height=46
  Object 3: x=307, y=675, width=34, height=40
  Object 4: x=380, y=652, width=33, height=59
  Object 5: x=73, y=384, width=39, height=18
  Object 6: x=329, y=366, width=60, height=18
  Object 7: x=0, y=102, width=36, height=61
  Object 8: x=246, y=12, width=73, height=31
  Object 9: x=0, y=0, width=500, height=367
Frame 146: 9 objects detected
  Object 1: x=0, y=719, width=500, height=121
  Object 2: x=423, y=689, width=32, height=46
  Object 3: x=306, y=675, width=36, height=40
  Object 4: x=379, y=652, width=34, height=59
  Object 5: x=73, y=384, width=39, height=18
  Object 6: x=329, y=366, width=61, height=19
  Object 7: x=0, y=103, width=36, height=45
  Object 8: x=246, y=12, width=73, height=31
  Object 9: x=0, y=0, width=500, height=367
Frame 147: 10 objects detected
  Object 1: x=0, y=719, width=500, height=121
  Object 2: x=423, y=689, width=32, height=46
